TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Mellow,Concentration,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-08-17 23:09:51.624,-1.2374804,0.59431344,0.6511962,0.3716405,-1.0323246,0.20547794,0.07815804,0.29703447,-0.51507175,0.12291084,0.085178636,0.38123408,-0.35507578,0.06673008,0.001154292,0.26128936,-0.07506083,0.05914671,-0.30397832,-0.19059724,743.4066,805.4579,801.02563,853.8095,878.3883,100.0,15.999998,-0.36651611328125,0.02435302734375,0.91943359375,2.878570556640625,-3.93280029296875,2.03369140625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:09:52.634,-1.2534543,-0.016539559,-0.1815819,0.82093585,-0.9568004,0.109392904,-0.11881369,0.38826716,-0.48603258,-0.062190153,0.11462765,0.5663267,-0.67225146,0.0031467418,-0.054223508,0.36895502,-0.4692497,0.19389185,-0.18325387,-0.02526407,855.0183,807.47253,808.68134,786.52014,663.22345,100.0,29.999998,-0.3626708984375,0.0274658203125,0.93426513671875,2.998199462890625,-3.327178955078125,2.115936279296875,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:09:53.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-17 23:09:53.648,-1.3517369,0.5769911,0.44130963,0.8534938,-0.7513082,0.48000965,0.015193159,0.34048423,-0.5042771,0.3533734,0.11286222,0.40377337,-0.62639,-0.015222838,-0.116616644,0.24298742,-0.6193155,0.21163547,-0.24286333,-0.13104917,728.0952,784.90845,791.3553,838.0952,751.06226,100.0,9.999999,-0.3656005859375,0.02587890625,0.9219970703125,2.61688232421875,-3.192596435546875,1.712188720703125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:09:54.660,-1.1004405,0.95557845,0.74070364,0.8531029,-0.6357079,0.48655862,0.19167253,0.33215764,-0.4284969,0.4419784,0.13879135,0.34628958,-0.54374695,0.12051787,-0.014734637,0.23907198,-0.5064049,0.18632296,-0.273597,-0.118234694,752.27106,788.5348,805.8608,730.10986,707.5458,100.0,0.0,-0.37078857421875,0.02734375,0.93048095703125,2.923431396484375,-3.0804443359375,1.966400146484375,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:09:55.667,-1.0477068,0.34680942,0.58661383,0.19358486,-0.8649922,0.062054776,0.38366714,-0.041714698,-0.80034983,0.060707167,0.014706865,0.33863583,-0.57214135,0.19933075,0.031904083,0.2643271,-0.5717531,0.19033499,-0.2132332,0.053104486,838.49817,944.87177,837.28937,897.72894,908.60803,100.0,0.0,-0.36016845703125,0.03167724609375,0.9268798828125,2.639312744140625,-5.570220947265625,2.265472412109375,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:09:56.674,-1.0275985,0.21662086,0.4853097,0.19358486,-0.9778357,0.10209742,0.3854735,-0.041714698,-0.7815661,-0.16228174,-0.33007747,0.33863583,-0.64958835,0.2538087,-0.075403094,0.2643271,-0.51692575,0.24467754,-0.20315312,0.053104486,751.06226,857.4359,811.50183,846.55676,768.3883,100.0,6.0,-0.3575439453125,0.0286865234375,0.929931640625,2.684173583984375,-3.15521240234375,1.54022216796875,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:09:57.707,-0.9171239,0.21662086,0.53050137,0.71598816,-0.8915004,0.10209742,0.3381282,0.5348119,-0.5193906,-0.16228174,0.34826168,0.6681971,-0.44045094,0.2538087,0.0083909435,0.3040782,-0.22368044,0.24467754,0.080380686,-0.010361218,749.85345,808.2784,813.1135,740989,774.83514,100.0,4.0,-0.3585205078125,0.02801513671875,0.935302734375,3.46923828125,-3.715972900390625,1.891632080078125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:09:58.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-17 23:09:58.718,-1.0524366,0.21662086,0.30054146,0.68807805,-0.86833614,0.10209742,0.07354734,0.35867932,-0.45272663,-0.16228174,0.08202384,0.49423248,-0.40518627,0.2538087,0.057668924,0.36651185,-0.2136086,0.24467754,0.17387615,0.08653596,726.4835,867.1062,816337,829.2308,847.76556,100.0,8.0,-0.36334228515625,0.0318603515625,0.93304443359375,2.691650390625,-3.626251220703125,1.07666015625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:09:59.742,-1.263367,0.21662086,0.51480645,0.68595105,-0.9826832,0.10209742,0.12620379,0.38437602,-0.54976535,-0.16228174,0.17013441,0.46874246,-0.43002012,0.2538087,0.060167413,0.30649617,-0.4091228,0.24467754,0.17159097,0.12611225,761.53845,787326,799011,736.9597,679.7436,100.0,9.999999,-0.3575439453125,0.03448486328125,0.92608642578125,1.846771240234375,-2.82623291015625,1.1962890625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:00.747,-1.3237654,0.21662086,0.56668824,0.6299381,-0.6570657,0.10209742,0.22531912,0.30889368,-0.51827747,-0.16228174,0.21109651,0.48602512,-0.45108992,0.2538087,-0.016260318,0.2380571,-0.43427578,0.24467754,-0.095692575,0.09276538,830.0366,822381,793.7729,879.59705,929.9634,100.0,0.0,-0.36102294921875,0.02838134765625,0.9373779296875,2.37762451171875,-4.254302978515625,3.0804443359375,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:01.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-17 23:10:01.750,-1.5087231,0.21662086,1.0761731,0.54918873,-0.8628458,0.10209742,0.6767427,0.109480314,-0.6140163,-0.16228174,0.24114111,0.41087443,-0.42033607,0.2538087,-0.029340725,0.40103662,-0.16314282,0.24467754,-0.2917019,0.1727734,739.3773,792.96704,802.23444,857.03296,894.90845,100.0,15.999998,-0.353759765625,0.02252197265625,0.92340087890625,2.235565185546875,-3.03558349609375,0.1495361328125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:02.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-17 23:10:02.769,-1.5245848,0.21662086,0.9520514,0.83441246,-0.8132664,0.10209742,0.6387175,0.29493982,-0.5263838,-0.16228174,0.23896898,0.5078346,-0.48876712,0.2538087,-0.07334862,0.4238639,-0.43223664,0.24467754,0.014420112,-0.20160744,865.09155,764.35895,807.47253,782.49084,756.30035,100.0,25.999996,-0.35302734375,0.029541015625,0.93292236328125,3.177642822265625,-3.431854248046875,2.04864501953125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:03.807,-1.3652538,0.21662086,0.4734478,1.2124227,-0.7794456,0.10209742,-0.0014103748,0.552653,-0.4419329,-0.16228174,0.16055535,0.88537794,-0.5179402,0.2538087,0.046668693,0.35638335,-0.43193737,0.24467754,-0.051656436,-0.118336774,732.9304,767.5824,801.4286,808.2784,779.67035,100.0,6.0,-0.36273193359375,0.026123046875,0.93109130859375,2.908477783203125,-4.50103759765625,1.996307373046875,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:04.813,-1.1551472,0.21662086,0.58163404,0.6957665,-0.56117105,0.10209742,0.14887954,0.38412732,-0.6333688,-0.16228174,0.053892728,0.7250216,-0.456276,0.2538087,0.117227755,0.4976609,-0.55477613,0.24467754,-0.13950685,-0.07895746,874.35895,790.54944,791.3553,811.0989,716.8132,100.0,0.0,-0.3546142578125,0.02288818359375,0.9248046875,2.071075439453125,-2.250518798828125,1.55517578125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:05.843,-1.1792678,1.1354507,0.5802782,0.8668172,-0.7288224,1.1614487,0.25413656,0.545936,-0.64632654,0.25103843,0.18226166,0.7250216,-0.45363787,0.41537973,0.099714465,0.65752196,-0.4146476,0.23071732,-0.15409474,-0.09475384,843.73627,817.9487,803.0403,887.25275,885.64105,100.0,0.0,-0.36053466796875,0.02349853515625,0.93115234375,2.534637451171875,-3.835601806640625,2.67669677734375,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:06.864,-1.0806462,0.5847266,0.19125086,0.8668172,-0.9851479,1.1868237,-7.8277104E-4,0.545936,-0.60972375,0.4031418,0.09240387,0.7250216,-0.37441468,0.47406048,-0.03467587,0.65752196,-0.31514728,0.010894494,-0.1753814,-0.09475384,846.9597,801.4286,809.89014,840.10986,864.2857,100.0,0.0,-0.35992431640625,0.0223388671875,0.92791748046875,3.506622314453125,-2.46734619140625,2.67669677734375,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:07.874,-1.0322808,0.7992898,-0.14868629,0.56150967,-1.0720991,1.011421,-0.35774934,0.27428117,-0.68520576,0.57589424,0.11246873,0.65346265,-0.4056608,0.35496196,-0.032953534,0.36454314,-0.34370583,0.14319026,-0.21303202,-0.07608125,799.41394,792.5641,819.15753,887.6557,881.6117,100.0,0.0,-0.360595703125,0.02362060546875,0.93084716796875,2.13836669921875,-3.805694580078125,1.353302001953125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:08.884,-1.1666785,1.1504437,0.5879803,1.0795144,-0.8580435,1.0433974,0.14871575,0.855462,-0.4568609,0.69761956,0.25773495,1.3846356,-0.53937554,0.29550084,0.04451659,0.44641957,-0.619092,0.23199397,-0.16126695,-0.10130817,817.5458,813.5165,805.05493,750.2564,783.69965,100.0,0.0,-0.36346435546875,0.0223388671875,0.9239501953125,2.190704345703125,-4.433746337890625,1.084136962890625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:09.906,-1.4024285,1.1213996,0.5443307,1.6410246,-0.92349327,0.68587095,0.1596815,1.5066447,-0.6172869,0.61191624,0.27016342,1.3962827,-0.47771436,0.287384,0.026865054,0.6556976,-0.5703328,0.02097136,-0.14265619,-0.065553285,851.39197,818.7546,806.26373,850.18317,843.3333,100.0,0.0,-0.3631591796875,0.01690673828125,0.92578125,2.400054931640625,-4.3963623046875,1.203765869140625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:10.929,-0.8442403,1.080693,0.07595202,0.7742959,-0.7809584,0.65203136,0.029439183,0.5002061,-0.6424203,0.09286031,0.29110497,0.5737304,-0.4155994,0.20533149,-0.004482237,0.40521488,-0.4168444,0.2410526,-0.16057283,0.11859934,765.16486,783.69965,803.8461,761.53845,688.60803,100.0,0.0,-0.3564453125,0.0152587890625,0.9237060546875,2.75146484375,-3.66363525390625,0.94207763671875,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:11.947,-0.74665207,0.82205737,0.72781545,0.83329827,-0.8052028,0.8318925,0.5001059,0.34485084,-0.57459927,0.14620925,0.36638114,0.18007277,-0.41449836,0.14853287,-0.023173427,0.20907238,-0.63428056,0.22117767,-0.17078882,0.20511892,836.08057,1626.63,955.7509,859.0476,824.3956,88.000015,0.0,-0.3575439453125,0.0889892578125,0.92633056640625,4.867401123046875,-9.891815185546875,6.482391357421875,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:12.994,-0.90991306,0.9408087,0.98812515,0.83329827,-0.6981934,1.001721,0.7271513,0.34485084,-0.51001984,0.14620925,0.3575309,0.18007277,-0.49458155,0.07115045,-0.079836845,0.20907238,-0.5061629,0.25604028,-0.26165652,0.20511892,764.35895,783.69965,789.34064,853.8095,855.82416,84.000015,0.0,-0.3583984375,0.07659912109375,0.93768310546875,2.88604736328125,-3.51409912109375,2.9010009765625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:14.023,-1.2412149,0.9408087,0.36733094,0.6198313,-0.68002355,1.001721,-0.07867252,0.38670644,-0.43241483,0.14620925,-0.23820217,0.7524135,-0.50064903,0.07115045,0.09578151,0.3918506,-0.47780848,0.25604028,-0.3887564,0.14858747,826.8132,761.13556,794.17584,868.71796,888.86444,98.0,0.0,-0.3363037109375,0.07269287109375,0.93585205078125,2.848663330078125,-2.758941650390625,1.973876953125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:15.055,-1.176746,0.8878424,0.399962,0.8434876,-0.7815247,0.15875098,0.19455183,0.6368391,-0.392766,0.4795397,0.2660905,0.7774575,-0.5093639,0.31960303,0.14117287,0.38521856,-0.494979,-0.12874807,-0.41684678,-0.0460814,729707,786.9231,785.7143,832.4542,770.0,100.0,0.0,-0.34564208984375,0.0576171875,0.9234619140625,1.4056396484375,-4.209442138671875,2.093505859375,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:15.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Marker/2
2021-08-17 23:10:16.075,-1.058014,1.0489466,0.44367865,0.8032003,-0.7902424,0.7024655,0.3619564,0.6301921,-0.4451297,0.1453921,0.28054607,0.7788736,-0.4114286,0.08407007,0.04208093,0.3616355,-0.5246475,-0.35567403,-0.43700737,-0.24994719,871.9414,800.2198,796.1905,782.49084,800.6227,100.0,0.0,-0.34649658203125,0.0560302734375,0.93841552734375,3.00567626953125,-2.265472412109375,1.7047119140625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:17.077,-0.8999008,1.0846701,0.52720326,0.20285507,-0.7195579,0.975312,0.26526245,-0.08446005,-0.5138908,0.22412449,0.23674616,0.13648114,-0.34373468,0.14554805,-0.04320521,0.16793807,-0.51580167,-0.53376186,-0.5621928,-0.29427162,826.8132,763.5531,794.57874,738.97437,722.8571,100.0,0.0,-0.34295654296875,0.06280517578125,0.94134521484375,2.788848876953125,-3.760833740234375,1.4654541015625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:18.095,-0.7645023,1.1730329,0.5686831,0.07730096,-0.7264401,0.966801,0.3949131,-0.09262381,-0.6344221,0.46115077,0.29686007,0.12577671,-0.37398282,0.22817373,-0.044100974,-0.0014607507,-0.5349765,-0.25658163,-0.45923102,-0.26767612,885.64105,800.2198,798.60803,813.1135,747.4359,100.0,0.0,-0.34478759765625,0.0611572265625,0.93621826171875,2.70660400390625,-3.686065673828125,2.1533203125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:19.124,-1.126629,1.0061277,0.19060852,0.559427,-0.80506593,0.7909464,-0.16683386,0.25956252,-0.56782746,0.58920413,0.21316247,0.61111933,-0.4118353,0.20190702,-0.084106795,0.270639,-0.5144559,-0.095266156,-0.36888433,-0.19661744,732.52747,773.22345,796.5934,758315,784.90845,100.0,0.0,-0.3450927734375,0.054443359375,0.927978515625,2.459869384765625,-3.506622314453125,2.34771728515625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:20.141,-1.1231357,0.79645014,0.06689342,0.60376716,-0.85757506,0.62110853,0.15077935,0.5778706,-0.47031304,0.256425,0.2696558,0.66525996,-0.35765797,0.2345006,-0.065768614,0.22718124,-0.4632953,0.06468133,-0.3333762,-0.07825418,791.3553,776.8498,802.6374,735.7509,697.47253,100.0,0.0,-0.34112548828125,0.06036376953125,0.92864990234375,3.22998046875,-2.684173583984375,1.532745361328125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:21.150,-1.2758415,0.57299024,-0.036384437,0.3266539,-0.7412923,0.5205345,0.03824386,0.4011345,-0.31575802,0.1547188,0.073219016,0.6550237,-0.46485448,0.27550516,0.080499046,0.28916258,-0.469446,0.07942554,-0.41316062,-0.21507597,794.57874,796.5934,805.8608,881.2088,826.0073,100.0,0.0,-0.337890625,0.06488037109375,0.9385986328125,3.297271728515625,-3.72344970703125,2.385101318359375,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:22.175,-1.0545561,0.4209424,0.013739088,0.5225473,-0.89545184,0.05286279,-0.2506781,0.32133034,-0.46838662,0.2224494,0.03431075,0.6008259,-0.37653175,0.17823191,0.08636918,0.29298803,-0.4286997,-0.10739218,-0.32384473,-0.3905822,821.1722,791.3553,807.47253,750.2564,645.89746,100.0,0.0,-0.3433837890625,0.05853271484375,0.93994140625,2.64678955078125,-3.22998046875,1.667327880859375,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:23.183,-0.98296773,0.6271876,-0.06851192,0.60856193,-0.7804347,0.044220157,0.016340075,0.4626103,-0.43567118,0.29136068,0.15218575,0.38025486,-0.5216485,0.09913117,0.035623662,0.19495912,-0.59698933,-0.048383262,-0.32783976,-0.25764096,760.7326,804.2491,801.8315,854.21246,857.8388,100.0,0.0,-0.34222412109375,0.0557861328125,0.92327880859375,1.6748046875,-3.985137939453125,1.98883056640625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:24.206,-1.1240133,0.63722706,0.6040332,0.80211455,-0.7064968,0.21581334,0.35921428,0.60558045,-0.43748865,0.34175214,0.25096878,0.07527632,-0.4914863,0.15087172,-0.044731352,0.17798485,-0.64509755,0.04174099,-0.3803604,-0.08887038,736.55676,792.1612,817.1429,791.75824,784.10254,100.0,0.0,-0.3367919921875,0.06036376953125,0.92669677734375,2.97576904296875,-3.461761474609375,1.42059326171875,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:25.244,-1.4172419,0.47195154,0.62192994,0.41672832,-0.983263,0.086193815,0.5078246,0.38059223,-0.47638303,0.3593388,0.49288818,0.266996,-0.50821996,0.21853414,-0.036860034,0.2928706,-0.6012023,-0.18387885,-0.38512358,-0.2199616,875.56775,808.2784,814.3223,842.1245,782.0879,100.0,0.0,-0.34075927734375,0.06109619140625,0.9383544921875,2.714080810546875,-3.170166015625,2.175750732421875,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:26.256,-1.1745088,0.36468777,0.49657807,0.41672832,-0.8241883,-0.1607184,0.48233244,0.38059223,-0.45349297,0.205589,0.43449357,0.266996,-0.3474909,0.3010457,0.012002788,0.2928706,-0.49015936,-0.26668885,-0.4413708,-0.2199616,751.4652,772.01465,801.02563,755.89746,749.0476,100.0,0.0,-0.32958984375,0.06304931640625,0.94195556640625,2.729034423828125,-3.162689208984375,1.92901611328125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:26.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-17 23:10:27.270,-1.3688906,0.7540069,0.38425618,0.4287345,-0.8738348,0.23174754,0.10964592,0.18575162,-0.41052547,0.2886424,-0.027843433,-0.01685666,-0.39291224,0.11459754,-0.050774295,0.32684478,-0.6410008,-0.21364853,-0.6013375,-0.43512028,847.76556,813.91943,799.81683,860.65936,917.8755,100.0,0.0,-0.34063720703125,0.05914306640625,0.93927001953125,3.043060302734375,-3.895416259765625,1.89910888671875,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:28.280,-1.2730976,1.2776983,0.7922849,0.4287345,-0.91016304,0.6224029,0.2947156,0.18575162,-0.28220293,0.67859894,0.41034225,-0.01685666,-0.43445495,0.0186881,-0.1172488,0.32684478,-0.47420403,-0.19660193,-0.2829464,-0.43512028,778.0586,768.7912,792.96704,739.7802,713.9927,100.0,0.0,-0.33636474609375,0.0614013671875,0.932373046875,2.52716064453125,-3.30474853515625,1.83929443359375,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:29.309,-1.3184508,0.9420579,0.716508,0.57634217,-0.65018326,0.29137215,0.22880924,0.0017985955,-0.49296337,0.68073183,0.4734231,0.4595272,-0.52036864,0.17511676,-0.12506044,0.2856249,-0.3500313,-0.14104201,-0.36347863,0.018332964,862.27106,806.26373,808.68134,774.0293,711.5751,100.0,0.0,-0.33599853515625,0.0511474609375,0.93426513671875,2.370147705078125,-3.072967529296875,1.30096435546875,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:30.325,-0.9897952,0.6619539,0.8975225,0.9631911,-0.6010033,-0.0441584,0.09089721,0.432385,-0.4168384,0.13605027,0.14319836,0.7459154,-0.5438466,0.2336309,-0.024242228,0.3026993,-0.41115963,-0.21277812,-0.35115787,0.012080334,722.8571,780.4762,805.05493,822381,799011,100.0,0.0,-0.3330078125,0.06463623046875,0.939697265625,3.0804443359375,-3.42437744140625,1.786956787109375,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:31.335,-1.0126569,0.74987537,0.9746355,0.9004223,-0.7746791,0.118395,-0.008015878,0.48530895,-0.39211118,0.12944005,0.16907156,0.6960434,-0.5544056,0.29142496,0.05835284,0.3918575,-0.5155684,-0.21552326,-0.35922483,-0.08012283,759.5238,827619,830.84247,745.0183,674.10254,100.0,0.0,-0.33203125,0.065185546875,0.94012451171875,3.21502685546875,-3.648681640625,2.10845947265625,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:32.350,-1.2934982,0.8674535,0.7153529,0.6425176,-0.8065255,0.18380319,0.16547437,0.65957433,-0.43588096,0.6665004,0.21908665,0.67749906,-0.6336566,0.09905166,0.11416103,0.34228435,-0.60132223,0.2781729,-0.3872819,0.026401008,828.8278,821978,812.71063,874.7619,807.0696,100.0,0.0,-0.33856201171875,0.063720703125,0.93878173828125,2.67669677734375,-2.87109375,2.0635986328125,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:33.366,-1.1279973,0.6819712,0.5330125,0.5393163,-0.94547385,0.24716638,0.028900646,0.56329167,-0.87700814,0.6712177,0.09625426,0.6591621,-0.6109443,0.10964634,0.078986794,0.27020493,-0.5781954,0.12078154,-0.1400454,-0.021494538,790.54944,792.1612,803.44324,730.9158,761.13556,100.0,0.0,-0.33355712890625,0.0655517578125,0.92626953125,2.235565185546875,-5.00946044921875,2.280426025390625,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:34.393,-1.2637533,0.05104044,0.07137898,0.66855174,-0.81084466,0.09976274,-0.2362587,0.29633138,-0.79044217,0.17633086,0.07462032,0.5620824,-0.6215674,0.10884871,-0.047696434,0.29846165,-0.4970314,0.038563047,-0.2807225,-0.23076598,869.12085,813.5165,804.2491,781.28204,802.23444,100.0,0.0,-0.34173583984375,0.06036376953125,0.9332275390625,2.51220703125,-2.75146484375,1.263580322265625,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:35.410,-1.2797679,0.5573835,0.31422022,0.7376639,-0.69222206,0.15965745,0.11333208,0.4163346,-0.5766162,0.13894603,0.109353036,0.53753304,-0.52461183,0.097464606,0.023808358,0.27715015,-0.53472656,0.17409326,-0.38847157,-0.11937025,725.2747,728.0952,755.89746,790.9524,745.42126,100.0,0.0,-0.33404541015625,0.067138671875,0.9400634765625,3.24493408203125,-4.044952392578125,1.906585693359375,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:36.442,-1.3078134,0.85106194,0.9675193,0.46465555,-0.8631547,0.40686107,0.0023057768,0.3358706,-0.52319175,0.05381324,-0.094241284,0.5211108,-0.51610607,0.15431304,-0.029669862,0.27898386,-0.7535846,0.2656468,-0.42808843,-0.31109846,878.7912,803.8461,802.23444,842.1245,747.03296,100.0,0.0,-0.339111328125,0.064453125,0.941650390625,2.250518798828125,-3.70849609375,1.308441162109375,1,1.0,1.0,1.0,1.0,70.00,
2021-08-17 23:10:37.470,-0.8107509,0.98059416,1.0619056,0.4489352,-0.96368116,-0.15692642,-0.002605774,0.40638664,-0.4887214,-0.061327655,0.00899612,0.50631446,-0.47893846,0.06841042,0.010769722,0.11914341,-0.52339613,-0.05949286,-0.28128415,-0.30786142,745.0183,829.6337,839304,761.9414,744.21246,100.0,0.0,-0.329833984375,0.0653076171875,0.93603515625,3.0804443359375,-4.5458984375,0.538330078125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:38.536,-1.0615671,0.9067908,0.7456436,0.8613566,-1.2992204,-0.0777129,-0.06479965,0.43326,-0.8101935,0.068980165,0.09842044,0.51459646,-0.57586294,0.21909581,-0.013533258,0.15171076,-0.16154462,0.13487093,-0.29941934,0.052960463,813.1135,791.3553,813.5165,746.2271,713.1868,98.0,8.0,-0.3370361328125,0.05975341796875,0.9378662109375,2.459869384765625,-3.24493408203125,1.682281494140625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:39.554,-1.0700266,0.77285177,0.86352,1.0072433,-0.93761075,0.030011268,0.19203138,0.50379974,-0.32088473,0.16657583,0.17872286,0.48396614,-0.5616482,0.2832372,-0.057475425,0.34873527,-0.21426189,0.19062597,-0.28585377,0.22194201,769.19415,814.3223,815.12823,736.9597,654.35895,100.0,29.999998,-0.332275390625,0.063232421875,0.93206787109375,2.67669677734375,-3.828125,1.457977294921875,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:40.593,-1.2704991,0.50269765,0.44921705,-0.22584876,-0.8334287,1.3432637E-4,0.074596435,0.14999968,-0.3159223,0.3781231,0.14540583,0.19802397,-0.610549,0.08243166,0.04383908,0.10904704,-0.49044895,-0.012992603,-0.37051255,-0.29782888,805.4579,813.91943,815.9341,873.95605,847.76556,100.0,11.999999,-0.334228515625,0.062255859375,0.94073486328125,2.654266357421875,-4.179534912109375,2.13836669921875,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:41.607,-1.0102265,0.3877921,0.5492068,-0.014181275,-0.8786324,-0.17933872,-0.31238857,0.27534443,-0.67141247,0.31523424,0.012066927,0.3867174,-0.52928615,0.042978954,-0.014801126,0.14650135,-0.41588834,-0.08365487,-0.5734262,-0.21591808,806.26373,786.1172,799.41394,754.2857,786.52014,100.0,8.0,-0.33673095703125,0.060791015625,0.9378662109375,3.252410888671875,-3.51409912109375,2.250518798828125,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:42.618,-1.1644399,0.2824113,0.43038645,0.58064586,-1.0114517,0.03557161,-0.30619046,0.26900822,-0.42788047,0.08755631,0.067415185,0.41905522,-0.5092851,0.05164735,-0.090840824,0.18176997,-0.6027854,-0.1386418,-0.54663676,-0.10704169,782.49084,815.12823,812.71063,873.1502,901.3553,100.0,0.0,-0.34979248046875,0.04888916015625,0.9371337890625,3.446807861328125,-3.5888671875,1.742095947265625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:43.643,-1.4547623,0.19052812,0.048969742,0.64458495,-0.9119325,-0.16907912,-0.19109745,0.37546176,-0.47091022,-0.121783696,0.081107914,0.43185103,-0.5647634,0.21890584,-0.055761494,0.14158906,-0.57470757,-0.105995744,-0.3691947,-0.12958169,828.8278,809.4872,815.9341,774.83514,704.3223,100.0,0.0,-0.34234619140625,0.05810546875,0.9271240234375,1.936492919921875,-3.910369873046875,2.699127197265625,1,1.0,1.0,1.0,1.0,75.00,
2021-08-17 23:10:44.673,-1.1332122,0.8459596,0.38887608,0.3797518,-1.0670362,0.31304178,0.095308155,0.20608114,-0.5853307,0.22259367,0.41993845,0.22848892,-0.5823609,0.2325223,-0.02489673,0.2806067,-0.49815091,0.057401728,-0.08767352,-0.13438067,753.47986,792.5641,804.65204,841.7216,801.02563,100.0,0.0,-0.34130859375,0.05535888671875,0.93646240234375,2.504730224609375,-3.7982177734375,2.332763671875,1,1.0,1.0,1.0,1.0,75.00,
